date,rookery,section,obs,resample,count
8/19/16,PCL,6,RT,1,3
8/19/16,PCL,6,RT,1,2
8/19/16,PCL,5,RT,1,1
8/19/16,PCL,5,RT,1,2
8/19/16,PCL,5,RT,1,1
8/19/16,PCL,5,RT,1,2
8/19/16,PCL,5,RT,1,2
8/19/16,PCL,5,RT,1,4
8/19/16,PCL,5,RT,1,1
8/19/16,PCL,5,RT,1,3
8/19/16,PCL,5,RT,1,4
8/19/16,PCL,5,RT,1,2
8/19/16,PCL,5,RT,1,2
8/19/16,PCL,5,RT,1,3
8/19/16,PCL,5,RT,1,4
8/19/16,PCL,4,RT,1,1
8/19/16,PCL,4,RT,1,1
8/19/16,PCL,4,RT,1,1
8/19/16,PCL,4,RT,1,2
8/19/16,PCL,4,RT,1,6
8/19/16,PCL,4,RT,1,3
8/19/16,PCL,4,RT,1,3
8/19/16,PCL,4,RT,1,3
8/19/16,PCL,4,RT,1,4
8/19/16,PCL,4,RT,1,6
8/19/16,PCL,3,RT,1,3
8/19/16,PCL,3,RT,1,2
8/19/16,PCL,3,RT,1,2
8/19/16,PCL,2,RT,1,4
8/19/16,PCL,2,RT,1,6
8/19/16,PCL,2,RT,1,0
8/19/16,PCL,2,RT,1,5
8/19/16,PCL,2,RT,1,3
8/19/16,PCL,1,RT,1,0
8/19/16,PCL,1,RT,1,4
8/19/16,PCL,1,RT,1,4
8/19/16,PCL,1,RT,1,1
8/19/16,PCL,1,RT,1,1
8/19/16,PCL,1,RT,1,2
8/19/16,PCL,1,RT,1,3
8/19/16,PCL,1,RT,1,3
8/19/16,PCL,1,RT,1,5
8/19/16,PCL,1,RT,1,4
8/19/16,PCL,1,RT,1,3
8/19/16,PCL,1,RT,1,5
8/19/16,ZAP,1,RT,1,4
8/19/16,ZAP,1,RT,1,3
8/19/16,ZAP,2,RT,1,2
8/19/16,ZAP,2,RT,1,3
8/19/16,ZAP,2,RT,1,3
8/19/16,ZAP,2,RT,1,6
8/19/16,ZAP,2,RT,1,6
8/19/16,ZAP,2,RT,1,5
8/19/16,ZAP,3,RT,1,2
8/19/16,ZAP,3,RT,1,2
8/19/16,ZAP,3,RT,1,4
8/19/16,ZAP,3,RT,1,5
8/19/16,ZAP,3,RT,1,3
8/19/16,ZAP,4,RT,1,0
8/19/16,ZAP,4,RT,1,1
